ref_area.label,indicator.label,source.label,classif1.label,time,obs_value,note_indicator.label,note_source.label
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 5. Service and sales workers,2016,19.1,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2016,3.4,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 7. Craft and related trades workers,2016,17.5,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2016,20.25,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 9. Elementary occupations,2016,1.98,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): Total,2017,8.16,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 1. Managers,2017,3.17,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 2. Professionals,2017,19.52,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 3. Technicians and associate professionals,2017,7.41,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 4. Clerical support workers,2017,14.68,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 5. Service and sales workers,2017,5.26,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2017,17.93,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 7. Craft and related trades workers,2017,3.77,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2017,16.38,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 9. Elementary occupations,2017,20.43,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): Total,2018,8.64,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 1. Managers,2018,17.08,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 2. Professionals,2018,7.87,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 3. Technicians and associate professionals,2018,15.05,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 4. Clerical support workers,2018,4.78,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 5. Service and sales workers,2018,18.28,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2018,5.56,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 7. Craft and related trades workers,2018,19.59,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2018,19.12,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 9. Elementary occupations,2018,2.4,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 0. Armed forces occupations,2018,6.93,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - ES - Structure of Earnings Survey,Occupation (ISCO-88): Total,2002,19.61,Currency: PRT - Euro (EUR) | Time unit: Per hour,"Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Portugal,Gender wage gap by occupation (%),PRT - ES - Structure of Earnings Survey,"Occupation (ISCO-88): 1. Legislators, senior officials and managers",2002,20.54,Currency: PRT - Euro (EUR) | Time unit: Per hour,"Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Portugal,Gender wage gap by occupation (%),PRT - ES - Structure of Earnings Survey,Occupation (ISCO-88): 2. Professionals,2002,13.36,Currency: PRT - Euro (EUR) | Time unit: Per hour,"Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Portugal,Gender wage gap by occupation (%),PRT - ES - Structure of Earnings Survey,Occupation (ISCO-88): 3. Technicians and associate professionals,2002,7.33,Currency: PRT - Euro (EUR) | Time unit: Per hour,"Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Portugal,Gender wage gap by occupation (%),PRT - ES - Structure of Earnings Survey,Occupation (ISCO-88): 4. Clerks,2002,9.39,Currency: PRT - Euro (EUR) | Time unit: Per hour,"Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Portugal,Gender wage gap by occupation (%),PRT - ES - Structure of Earnings Survey,Occupation (ISCO-88): 5. Service workers and shop and market sales workers,2002,5.63,Currency: PRT - Euro (EUR) | Time unit: Per hour,"Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
